text;grand_truth;calculated;dif;found phrases;out of
The African-American community lost half of their wealth as a result of the Wall Street collapse;1;0.4199343669085428;0.5800656330914572;11;15
What concerns me is there is only two sentences that have been written about minority business;0.5;0.4567335275661141;0.04326647243388593;7;15
Says the Congressional Budget Office estimates a cap-and-trade program would cost the average family the equivalent of a postage stamp a day;1;0.3012817806819521;0.6987182193180479;15;21
If the Republicans were the majority Rep. Barton would have actually the gavel and the chairmanship;0.5;0.3374736034055409;0.1625263965944591;8;15
On campaign contributions from electric utilities;0;0.3963937704750441;-0.3963937704750441;3;5
Our childrens safety is potentially at risk because nearly half of the apple juice consumed by our children comes from apples grown in China;0.75;0.3363115216960272;0.4136884783039728;11;23
By the way Im not raising tolls 50 percent.Jon Corzine did;1;0.19419091671213085;0.8058090832878692;4;10
If public employees dont pay more for benefits starting April 1 2011 the equivalent is 1500 state employee layoffs by June 30 2011 and 10000 to 12000 state and local government employee layoffs in the next two years;0.75;0.4563277598127242;0.2936722401872758;21;37
Over the past three years deep poverty has reached its highest level on record;1;0.3805113854265312;0.6194886145734688;11;13
Says Bernie Sanders is going to tax you people at 90 percent;0;0.44456897879077284;-0.44456897879077284;8;11
Pam Bonditold a group of lobbyists shell side with corporate special interests as attorney general;0.25;0.2302932983734458;0.01970670162655419;6;14
Says Romney wants to add $2 trillion to the defense budget that the military hasnt asked for;1;0.3320600853432677;0.6679399146567323;13;16
U.S. Rep. Phil Gingrey wants public schools to teach women to stay in their place;0;0.3261513529465183;-0.3261513529465183;10;14
As the election tracker FiveThirtyEight has reported whoever wins Pennsylvania will be our next President;0.25;0.29236419877739994;-0.04236419877739994;5;14
Says U.S. House opponent Michael Williams does not live in and has never voted in the congressional district hes seeking to represent;0;0.3244683930588276;-0.3244683930588276;15;21
No one in American history has moved from a June 16 announcement to a May 26 winning of a majority. Trumps achievement is remarkable;0;0.4006601621875371;-0.4006601621875371;8;23
The Interior Department is in charge of salmon while theyre in fresh water but the Commerce Department handles them when theyre in saltwater;0.75;0.4825468882585594;0.2674531117414406;13;22
The U.S.tax rate on successful small businesses is 44.6 percent while the business tax rate in Canada is 15 percent;1;0.3844160984845696;0.6155839015154304;12;19
Ann McLane Kuster is for a government takeover of health care more radical than Obamacare. And she supports a $700 billion cut to Medicare for current retirees;0.25;0.1824326383984025;0.06756736160159749;20;26
Last year we spent more than $40 billion on highways. And Lord knows we need that. But thats more than we spent on Amtrak in its entire 40-year history;1;0.39532680078881877;0.6046731992111812;16;28
You cannot get Ebola from just riding on a plane or bus;0.75;0.5259988347088118;0.2240011652911882;4;11
Said the Washington Post argued that a failure to pass the START treaty this year would be no calamity and that the Associated Press saidthe administration concedes the security risk is not immediate;0.5;0.39220949545233086;0.10779050454766914;19;32
We currently have one guy who is in charge of painting the entire Milwaukee County parks system;0.5;0.277313330948604;0.222686669051396;12;16
Deer baiting planned for Block Island by DEM is illegal in Rhode Island;1;0.5366728058028927;0.46332719419710733;5;12
Liberty University students were mandated to attend Sen. Ted Cruzs presidential announcement or they would be fined;1;0.46409564953747584;0.5359043504625242;7;16
Hundreds of thousands of illegal immigrants are going to state and federal penitentiaries;0.25;0.34084270171378395;-0.09084270171378395;11;12
Slim Jims just recently cost 99 cents but now cost $2.69;0;1.0;-1.0;1;10
President Barack Obama and Secretary of State John Kerry agreed to lift Irans economic and arms sanctions without any proof of change in conduct;0;0.36171037679004503;-0.36171037679004503;12;23
President Barack Obama has deported more people in his first year in office than George W. Bush in his last year in office;0.75;0.42957875525474853;0.32042124474525147;21;22
Weve seen our deficits cut by two-thirds;0.75;0.5603187440949009;0.1896812559050991;4;6
The city of Houston now has more debt per capita than California;0.5;0.4157208538016499;0.08427914619835009;9;11
Says Patrick Murphy is one of only three Democrats in the House today who voted to create the Benghazi committee;0.75;0.33229625694616916;0.41770374305383084;16;19
Says Patrick Murphy embellished according to reports his University of Miami academic achievement;0.75;0.31519560646701605;0.43480439353298395;5;12
Every billion dollars we spend on highway construction results in 47500 jobs. But the fact is the average American is sitting in traffic 38 hours a year;0.25;0.4772142894254938;-0.22721428942549382;13;26
Says Jeanne Shaheen got behind the idea of using the IRS to target American citizens for their political views;0.25;0.25639198150123943;-0.00639198150123943;13;18
On average Americans spend less than 10 percent of their disposable income on food. Compare that to folks in Mexico who spend 22 percent China 28 percent and Russia 37 percent;0.75;0.36875033644019095;0.38124966355980905;17;30
We lock up close to 2.4 million people in this country. Were locking up more people than China and Russia;0.75;0.43238033165302814;0.31761966834697186;12;19
You can fill out your tax return in Estonia online in five minutes;1;0.3432774221875613;0.6567225778124387;6;12
In 2010 about 75 percent of child abuse and neglect reports in Oregon were made by those required to report by law;1;0.4837205646652717;0.5162794353347283;14;21
Since Oregons prescription-only law took effect meth lab incidents have dropped by 96 percent and meth-related arrests by 32 percent;1;0.5172040528074671;0.48279594719253294;7;19
OShaughnessy even voted for her own personal stimulus package  a taxpayer-funded pay raise for herself;0;0.2906985869288944;-0.2906985869288944;8;14
When Washington liberals wanted to take away our guns Chet said no;0;0.29236419877739994;-0.29236419877739994;5;11
Because of Obamacare over the last two years health care premiums have gone up  its true  but theyve gone up slower than any time in the last 50 years;0;0.336539794218209;-0.336539794218209;24;28
Says Marco Rubio endorsed Obamacare for his own family;0.25;0.4135548969240188;-0.1635548969240188;5;8
Then the Republican leader theatrically introduced new bills with stopgap budget language declaring that we could stay until midnight and pass this compromise. Except under our constitution a bill has to be read on 3 different days so thats not possible;0.25;0.31752268911457415;-0.06752268911457415;14;40
There are many health insurance plans that will cover Viagra but wont cover birth-control medication;0.25;0.3074854864268878;-0.05748548642688778;7;14
Says Ken Cuccinelli attacked churches for helping the poor;0;0.15978049816294804;-0.15978049816294804;4;8
We have created new jobs here in Cranston  more than 1000;0.75;0.452334496341239;0.297665503658761;8;10
Says Michele Bachmann said The Chinese built a Great Wall 5000 years ago. You dont see any illegal Mexicans in China;0;0.25604612642904345;-0.25604612642904345;14;20
Rhode Islands state pension system underperformed the median three out of the four years that Mr. Frank Caprio was in office;0.75;0.43238033165302814;0.31761966834697186;12;20
Says Hillary Clinton was let off the hook for her email scandal while Gen. David Petraeus had his life destroyed for doing far far less;0;0.3205996525890753;-0.3205996525890753;13;24
The Obama administration is cutting back on defens;0.5;0.27921413705126885;0.22078586294873115;5;7
Transporting drugs is the price of admission for people crossing the border illegally;0;0.32915181463958554;-0.32915181463958554;7;12
Charlie Crist stopped layoffs of some 20000 school teachers during the global economic meltdown;0.5;0.32038527570825315;0.17961472429174685;7;13
Says Hillary Clinton supported and continues to support fracking;0.75;0.2533052625586848;0.4966947374413152;7;8
A filibuster has never really been successfully used against a Supreme Court justice;0;0.3728090530782585;-0.3728090530782585;7;12
North Carolinas coast is possibly the best place in the U.S. for an offshore windfarm;0.75;0.5229619736971566;0.22703802630284342;7;14
Says Russ Feingold supported a stimulus plan that allowed a company to create 3000 jobs in China;0.25;0.2719281656940782;-0.021928165694078183;15;16
Scientists are questioning the original idea that man-made global warming is what is causing the climate to change. It is more and more being put into question;0;0.2522108254304489;-0.2522108254304489;16;26
Says Paul Ryans budget would turn Medicare into a voucher;0.75;0.46602665557474166;0.28397334442525834;9;9
Says he has the most impressive education record of the Republican candidates;0.5;0.4148432400276745;0.08515675997232552;8;11
Obamacare is going to increase the divorce rate;0;0.33688522648139785;-0.33688522648139785;5;7
